accuracy,loss,val_accuracy,val_loss
0.5758821368217468,1.1281877756118774,0.6095145344734192,1.0342718362808228
0.5742101669311523,1.120801568031311,0.6097935438156128,1.0301899909973145
0.5822564363479614,1.1095107793807983,0.6109095811843872,1.0310221910476685
0.5831272602081299,1.1083264350891113,0.6121651530265808,1.0296114683151245
0.5821170806884766,1.100340485572815,0.6123046875,1.0262688398361206
0.5867846608161926,1.1014889478683472,0.6127232313156128,1.0265682935714722
0.5853565335273743,1.0996187925338745,0.6124442219734192,1.0263645648956299
0.5831968784332275,1.104115605354309,0.6128627061843872,1.025600790977478
0.5861924886703491,1.09335196018219,0.6118861436843872,1.0250076055526733
0.5852868556976318,1.0961077213287354,0.6118861436843872,1.0238829851150513
0.58782958984375,1.0920039415359497,0.6106305718421936,1.0243690013885498
0.5867846608161926,1.093474268913269,0.6106305718421936,1.0240726470947266
0.5874464511871338,1.0953185558319092,0.6111885905265808,1.024233341217041
0.5865756273269653,1.0941499471664429,0.6109095811843872,1.0231364965438843
0.5871329307556152,1.0937762260437012,0.6123046875,1.0213006734848022
0.5872026085853577,1.0920912027359009,0.6120256781578064,1.020775556564331
0.5865059494972229,1.0897823572158813,0.6135602593421936,1.0210691690444946
0.5859138369560242,1.0980991125106812,0.6131417155265808,1.020659327507019
0.5871329307556152,1.0917946100234985,0.6128627061843872,1.0204977989196777
0.5882475972175598,1.0940361022949219,0.6131417155265808,1.020322561264038
0.5932634472846985,1.0869522094726562,0.6139788031578064,1.0194318294525146
0.5901285409927368,1.089834213256836,0.6139788031578064,1.0198286771774292
0.5876554250717163,1.094300389289856,0.6136997938156128,1.019418478012085
0.5906858444213867,1.087100625038147,0.6148158311843872,1.0191850662231445
0.5890138745307922,1.0903207063674927,0.6159319281578064,1.017651081085205
0.5906161665916443,1.0873512029647827,0.6145368218421936,1.0175360441207886
0.5936117768287659,1.0828073024749756,0.6156529188156128,1.0166391134262085
0.5927409529685974,1.0803663730621338,0.6142578125,1.0181431770324707
0.5921487808227539,1.0822004079818726,0.6155133843421936,1.016802430152893
0.5908252000808716,1.0828568935394287,0.6136997938156128,1.0170069932937622
0.5944477319717407,1.0794754028320312,0.6139788031578064,1.0171021223068237
0.591870129108429,1.0832031965255737,0.6141182780265808,1.0168064832687378
0.591591477394104,1.0826528072357178,0.6159319281578064,1.0153499841690063
0.591312825679779,1.083243489265442,0.6153739094734192,1.0149173736572266
0.5937859416007996,1.078739881515503,0.6155133843421936,1.0156009197235107
0.591870129108429,1.0815062522888184,0.6162109375,1.0146782398223877
0.59239262342453,1.0855616331100464,0.6162109375,1.0146294832229614
0.5912780165672302,1.0836182832717896,0.6159319281578064,1.0144652128219604
0.5950747132301331,1.0828322172164917,0.615234375,1.0147844552993774
0.5924623012542725,1.076763391494751,0.615234375,1.01408851146698
0.5962938666343689,1.0804409980773926,0.6166294813156128,1.0136363506317139
0.5948657393455505,1.073325276374817,0.6155133843421936,1.013460397720337
0.5939252376556396,1.0751620531082153,0.6159319281578064,1.0134979486465454
0.5935420989990234,1.0806219577789307,0.6167689561843872,1.0129783153533936
0.5913476347923279,1.0821259021759033,0.6174665093421936,1.0126065015792847
0.5965376496315002,1.0709162950515747,0.6180245280265808,1.0122995376586914
0.5933679342269897,1.0781176090240479,0.6181640625,1.0128315687179565
0.5933679342269897,1.0773329734802246,0.6156529188156128,1.0128637552261353
0.5935420989990234,1.0754070281982422,0.6169084906578064,1.0125330686569214
0.5980702638626099,1.0762054920196533,0.6166294813156128,1.0109617710113525
0.5949702262878418,1.0759658813476562,0.6180245280265808,1.0108025074005127
0.5958758592605591,1.0724388360977173,0.6190010905265808,1.011457920074463
0.5943083763122559,1.0774285793304443,0.6183035969734192,1.0118961334228516
0.5975826382637024,1.0727789402008057,0.6190010905265808,1.0108109712600708
0.5932982563972473,1.0769702196121216,0.6176060438156128,1.0105853080749512
0.5969904661178589,1.0727999210357666,0.6183035969734192,1.010757327079773
0.5975478291511536,1.070322036743164,0.6180245280265808,1.0097681283950806
0.5984534621238708,1.0754585266113281,0.6188616156578064,1.0105905532836914
0.5965376496315002,1.0716450214385986,0.6195591688156128,1.0103708505630493
0.5979309678077698,1.068548321723938,0.619140625,1.010079264640808
0.5952836871147156,1.072562575340271,0.6190010905265808,1.010000228881836
0.5953882336616516,1.0718108415603638,0.6176060438156128,1.0091460943222046
0.5924971103668213,1.0765494108200073,0.6185826063156128,1.0098270177841187
0.5981748104095459,1.072367787361145,0.6180245280265808,1.0089439153671265
0.5941690802574158,1.0694618225097656,0.6183035969734192,1.0096865892410278
