accuracy,loss,val_accuracy,val_loss
0.2241109013557434,2.557818651199341,0.3466796875,1.8388957977294922
0.2742694020271301,2.2418007850646973,0.3698381781578064,1.740680456161499
0.28781914710998535,2.108111619949341,0.3796038031578064,1.6798521280288696
0.3021352291107178,1.9971996545791626,0.3973214328289032,1.628633737564087
0.3123410642147064,1.9321796894073486,0.3953683078289032,1.6115728616714478
0.32063114643096924,1.8719611167907715,0.4054129421710968,1.5820989608764648
0.32592567801475525,1.8301639556884766,0.4001116156578064,1.575830340385437
0.3305583596229553,1.7916154861450195,0.4137834906578064,1.5591732263565063
0.3398585915565491,1.7461459636688232,0.4072265625,1.5531691312789917
0.3419485092163086,1.7325599193572998,0.4122488796710968,1.543251395225525
0.3534083366394043,1.697598934173584,0.4139229953289032,1.5383793115615845
0.3577275276184082,1.6748688220977783,0.412109375,1.5346928834915161
0.36009612679481506,1.657654881477356,0.4207589328289032,1.5304218530654907
0.3596433103084564,1.6471165418624878,0.4153180718421936,1.5289652347564697
0.3683862090110779,1.6310464143753052,0.4151785671710968,1.5303300619125366
0.37416836619377136,1.6196810007095337,0.4207589328289032,1.5249607563018799
0.37301892042160034,1.6070903539657593,0.4186663031578064,1.520468831062317
0.37695497274398804,1.6021634340286255,0.4175502359867096,1.5180768966674805
0.3832944333553314,1.5924922227859497,0.4217354953289032,1.521166443824768
0.38406074047088623,1.588918924331665,0.4182477593421936,1.5148128271102905
0.387439489364624,1.5808866024017334,0.4271763265132904,1.513607382774353
0.3911316990852356,1.5744727849960327,0.4231305718421936,1.5092780590057373
0.38541921973228455,1.5755106210708618,0.4214564859867096,1.505204439163208
0.39419692754745483,1.5636221170425415,0.4229910671710968,1.5051637887954712
0.3901912271976471,1.5606745481491089,0.4200613796710968,1.504029393196106
0.39576438069343567,1.5521438121795654,0.4246651828289032,1.4996535778045654
0.3954508900642395,1.5544230937957764,0.4292689859867096,1.5011862516403198
0.40095439553260803,1.5438323020935059,0.4305245578289032,1.4994317293167114
0.3977150022983551,1.5520859956741333,0.4217354953289032,1.49942946434021
0.400884747505188,1.5443391799926758,0.4241071343421936,1.4978021383285522
0.4005015790462494,1.5446480512619019,0.4243861734867096,1.4965425729751587
0.40217354893684387,1.5395021438598633,0.427734375,1.4946200847625732
0.4031140208244324,1.5344945192337036,0.4278738796710968,1.4911746978759766
0.4034971594810486,1.5350935459136963,0.4296875,1.4935320615768433
0.39893412590026855,1.534995675086975,0.4284319281578064,1.4908256530761719
0.4015117287635803,1.5298054218292236,0.4312221109867096,1.4897825717926025
0.4084433317184448,1.523197054862976,0.4306640625,1.488002061843872
0.40684106945991516,1.5302995443344116,0.4291294515132904,1.4870414733886719
0.40739837288856506,1.5270475149154663,0.4348493218421936,1.4861364364624023
0.406875878572464,1.519350528717041,0.4317801296710968,1.4885584115982056
0.40907031297683716,1.521941065788269,0.4259207546710968,1.489640235900879
0.4089309871196747,1.5194900035858154,0.4321986734867096,1.4837770462036133
0.4079905152320862,1.520988941192627,0.4365234375,1.4825693368911743
0.4112299382686615,1.5175269842147827,0.4351283609867096,1.4791326522827148
0.4138771891593933,1.50890052318573,0.4296875,1.4804611206054688
0.41095125675201416,1.518078088760376,0.4285714328289032,1.481171727180481
0.41398167610168457,1.5112048387527466,0.4356863796710968,1.4796329736709595
0.4142603278160095,1.5120460987091064,0.4375,1.4742615222930908
0.4132850468158722,1.5085413455963135,0.4384765625,1.472395658493042
0.41527047753334045,1.5042482614517212,0.4390346109867096,1.4734737873077393
0.41788288950920105,1.5079286098480225,0.4323381781578064,1.472312569618225
0.4176390767097473,1.5042256116867065,0.4337332546710968,1.4757059812545776
0.4164547622203827,1.5048274993896484,0.4388950765132904,1.4707945585250854
0.4191368520259857,1.5006868839263916,0.4320591390132904,1.4729276895523071
0.417081743478775,1.4974985122680664,0.4407086968421936,1.4684200286865234
0.4174300730228424,1.5041422843933105,0.4416852593421936,1.4686485528945923
0.4185098707675934,1.5046061277389526,0.4383370578289032,1.4673786163330078
0.4196593463420868,1.502826452255249,0.4395926296710968,1.4683897495269775
0.4203908145427704,1.4964468479156494,0.4373604953289032,1.468086838722229
0.41899752616882324,1.4952292442321777,0.4390346109867096,1.4657385349273682
0.42091330885887146,1.4948397874832153,0.4379185140132904,1.4665825366973877
0.4208087921142578,1.4969230890274048,0.435546875,1.4657148122787476
0.4215054512023926,1.4978585243225098,0.4380580484867096,1.4652349948883057
0.4206346571445465,1.4979726076126099,0.4400111734867096,1.4642177820205688
0.4215054512023926,1.4967104196548462,0.4434988796710968,1.4610316753387451
0.42126163840293884,1.4910155534744263,0.439453125,1.462025761604309
0.4223065972328186,1.4919575452804565,0.4421038031578064,1.461292028427124
0.4232122302055359,1.4868619441986084,0.4419642984867096,1.459436058998108
0.4237695634365082,1.4870308637619019,0.4446149468421936,1.4597822427749634
0.424884170293808,1.4868437051773071,0.4437778890132904,1.4604929685592651
0.422654926776886,1.4879533052444458,0.4482421875,1.4546784162521362
0.4226897358894348,1.4857804775238037,0.4446149468421936,1.462378740310669
0.4205649793148041,1.4918789863586426,0.4439174234867096,1.4604160785675049
0.42199310660362244,1.487002968788147,0.4426618218421936,1.4569365978240967
0.4252673387527466,1.485464334487915,0.4465680718421936,1.4596261978149414
0.4273224472999573,1.4824312925338745,0.4457310140132904,1.4563993215560913
